smiles_std,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,XLogP,Zagreb
Clc1ccccc1Cl,9.978017440000002,0.0,6.0,-0.011532618622352,-0.0274435676340525,0.011532618622352,-0.0003732492457181,23.42589981569756,11.700829463363537,34.97039309755072,-0.327699272528309,0.3513871842168343,6.36968795973844,9.345606851803092,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.52,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.965406456500188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.941676216669017,4.978279392143927,0.0,0.0,3.266,36.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0935136400000003,0.0,5.0,-0.3934041748677048,0.3571337923025655,-0.3825970736987054,0.2088105360790026,15.988859276187815,11.807574567252535,16.007093610829852,-0.3749697375605443,0.4264854597092832,4.909662427623956,9.10051610004852,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6923076923076923,5.0,1.0,0.2857142857142857,3.292517006802721,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.25,0.447213595499958,3.03934274260637,0.0,0.0,3.532775529001442,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.3731780959380786,0.4999999999999999,1.5699999999999998,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,69.30000000000001,4.807354922057604,1.994502745599352,17.556610770786406,5.040996639820189,12.51561413096623,-0.028,70.0
Cn1c(N)nc2c3cccnc3ccc21,2.3494758400000006,0.0,15.0,-0.1766541895209111,0.0918959956283131,-0.0630905107427919,0.0483537089128353,16.439921205105925,11.674146898228232,14.046340201244114,-0.4019078804695183,0.3960070828318164,5.892383693825375,10.127310308407678,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.8666666666666667,3.0,1.0,0.0909090909090909,3.7856,1.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,1.0439745130060618,1.670812654895672,0.0,4.20685701919088,5.296119205244061,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.4999999999999999,0.25,0.6324555320336759,0.0,2.23,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,56.73,5.08746284125034,2.076614152259101,11.98047886565514,0.0,11.98047886565514,1.3989999999999998,84.0
N#CC(Br)Br,2.74664329,0.0,0.0,-0.0486966079278348,-0.0944173181963839,0.0481939483531334,0.0,91.87616188390729,11.87490848766236,78.91969879921362,-0.4281861752609391,0.3896831117763879,4.707988802584019,10.28663425656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,3.0,1.739360386416435,6.955220308284978,0.0,2.3291152491146936,1.358,16.0
N#CC(Cl)(Cl)Cl,2.9683844100000005,0.0,0.0,-0.0889840559037091,-0.1210096362182737,0.0771197579481285,0.0,29.498830024822823,11.87444894577777,34.97243327063568,-0.4171113429813267,0.4881056660136537,4.6169840665391,9.931492658880618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3535533905932737,0.0,1.0,0.0,1.0,1.6326530612244898,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,3.321928094887362,1.744331709611622,9.237436867076458,0.0,2.3321067811865475,1.1410000000000002,24.0
N#CC(Cl)Br,2.09033764,0.0,0.0,-0.056351263510495,-0.1023172627568657,0.0545447870470234,0.0,56.33102100044066,11.874778472009949,78.91851798452572,-0.4268133280424833,0.3973214951601798,4.413438818399824,9.131418709613904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,3.0,1.739360386416435,6.955220308284978,0.0,2.3291152491146936,1.02,16.0
N#CC(Cl)Cl,1.52349649,0.0,0.0,-0.0645992095821502,-0.109368996487532,0.0607456827036818,0.0,20.78588011697404,11.874648191928811,34.97090647713714,-0.4257643186463376,0.4052917721452819,4.117299148016087,7.976624923919834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,3.0,1.739360386416435,6.955220308284978,0.0,2.3291152491146936,0.6820000000000002,16.0
N#CCCl,0.62504836,0.0,0.0,-0.0367455306904087,-0.0858949780363753,0.0366236164548934,0.0,12.07293020912526,11.874846820943487,34.96937961359819,-0.4341855860170359,0.3508767062957277,3.6104687903317343,6.024307294893616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,2.584962500721156,1.717830085889911,4.621320343559643,0.0,2.310660171779821,0.268,10.0
N#Cc1ccc(O)cc1,2.0779222500000007,0.0,6.0,-0.0419184736097828,-0.017861355884022,0.0077520168443264,-0.0094358715341393,10.134449336817426,11.693607678284565,15.9979563305661,-0.429730501088776,0.3708881133368147,4.102957358588686,7.808830949289053,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,1.0,0.0,3.239669421487603,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,4.883593419305869,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.02,4.169925001442312,1.9499549367638096,4.96135753731801,2.506669148183688,2.4546883891343207,1.339,40.0
N#Cc1cccc(C#N)c1,2.52110884,0.0,6.0,-0.0490119665236505,-0.0230482000654726,0.0093088261142546,-0.0142610769180486,10.71996060255296,11.688020178141764,14.05140646028648,-0.4306025120038739,0.3841582433792144,4.179386894207826,8.162561178857494,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.6,2.0,0.0,0.0,4.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,6.603502478832731,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.58,4.321928094887363,1.9568912904593947,4.922420633668023,0.0,4.922420633668023,1.4680000000000002,44.0
N=c1nc(N2CCCCC2)cc(N)n1O,0.0224100900000002,0.0,0.0,-0.1772466073320095,0.114905357711338,-0.1564628609159413,0.120889616734952,17.57437054192335,11.770345740736126,16.000997610929694,-0.3890390799541225,0.3672742407094604,5.260606444224631,10.006592629625786,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.8,4.0,3.0,0.5555555555555556,4.888429752066116,2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,6.945629181536277,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.25,0.7071067811865476,1.4142135623730951,0.0,0.9999999999999998,0.25,1.79,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,88.94,5.0,2.009676515659601,17.21671320589781,2.504022174773763,14.71269103112406,0.7799999999999998,76.0
NC(=O)Cc1ccc(O)cc1,0.3595201599999997,0.0,6.0,-0.0751233427525225,-0.0350972673075364,0.0084899281498318,0.0316343752389852,12.908918372358372,11.693812536906355,16.00610322500275,-0.4004286037566561,0.3376049101830531,4.180482342810335,8.594643157124672,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.5454545454545454,3.0,2.0,0.125,4.13265306122449,3.26530612244898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,4.883593419305869,0.9654893846056296,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.32000000000001,4.459431618637298,1.9447815369026504,7.30460686087072,4.909027128636319,2.3955797322343986,0.3149999999999999,50.0
NC(=O)c1cccnc1,0.1013785599999999,0.0,6.0,-0.1071809976226679,0.0118452284844979,-0.0882645707472383,0.0992055550690691,10.494429638093909,11.72688467695494,16.005957992390783,-0.39598907948166,0.3754022585311328,4.2925758264525005,8.091048811007555,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,3.0,1.0,0.0,3.239669421487603,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,3.532775529001442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.79,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.98,4.169925001442312,1.9476238212508197,7.795247741078766,2.407582445263709,5.387665295815059,-0.3429999999999999,40.0
NC(CC(=O)O)C(=O)O,1.5502740099999996,2.0,0.0,-0.1536744121257347,-0.0090538682943829,-0.022156503930159,-0.2052237288422077,12.457856443440264,11.833012006468644,16.01183003681912,-0.382372573537923,0.4053707188886815,3.7271788639029135,7.47012603163645,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.5,3.92,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,1.628650569956944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62000000000002,4.0,1.814169711672002,11.89346657915086,9.45840558163757,2.435060997513288,-3.707,36.0
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,1.2409959999999998,0.0,5.0,-0.3810606951111454,0.2433615352410392,-0.1472972975571539,0.0904918739437367,42.45205929536728,11.814321428247467,31.979309342758107,-0.3755122656058285,0.4877547854412323,5.670617147307589,10.668423180117514,5.0,0.0,2.0,1.0,0.0,2.0,1.0,0.3535533905932737,0.25,9.0,4.0,0.375,8.444444444444445,8.8128,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,2.406851949670727,1.4490370645106372,0.0,0.0,0.4999999999999999,0.0,0.0,0.8113176176594032,2.4472658845274045,0.0,0.5984084805885755,0.0,0.0,1.0199999999999998,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,237.75000000000003,5.321928094887363,1.9383649147852855,32.503471338821754,4.69952363469952,18.53128358459344,-1.791,94.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1.2409959999999998,0.0,5.0,-0.3810606951111454,0.2433615352410392,-0.1472972975571539,0.0904918739437367,42.45205929536728,11.814321428247467,31.979309342758107,-0.3755122656058285,0.4877547854412323,5.670617147307589,10.668423180117514,5.0,0.0,2.0,1.0,0.0,2.0,1.0,0.3535533905932737,0.25,9.0,4.0,0.375,8.444444444444445,8.8128,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,2.406851949670727,1.4490370645106372,0.0,0.0,0.4999999999999999,0.0,0.0,0.8113176176594032,2.4472658845274045,0.0,0.5984084805885755,0.0,0.0,1.0199999999999998,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,237.75000000000003,5.321928094887363,1.9383649147852855,32.503471338821754,4.69952363469952,18.53128358459344,-1.791,94.0
NC(N)=O,1.08597241,0.0,0.0,-0.1160189134315273,0.023613941263391,0.0,0.0,5.494429638093907,11.977096277055114,16.005969071468186,-0.3670084165286358,0.3743793061520519,3.289279808037085,4.862098247064738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.3333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11,2.584962500721156,1.6830127018922194,6.732050807568877,2.2440169358562927,4.4880338717125845,-1.686,12.0
NC=O,0.8297388099999998,0.0,0.0,-0.1020977252043706,0.014067366968623,0.0,0.0,4.134449336817426,11.98302342754466,16.005946149225156,-0.3816238655468712,0.2834077591523737,2.716340967849747,3.813686255495688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09,2.0,1.638071187457698,4.414213562373095,2.2071067811865475,2.2071067811865475,-1.044,6.0
NCC(=O)CCC(=O)O,1.3742872899999987,1.0,0.0,-0.1124431452548494,-0.0453520487376408,0.0330743637239795,-0.1202473498526134,11.683387407899318,11.823221494333511,16.0103065438298,-0.3909149153978681,0.3787060757283752,3.6735261713750593,7.073200466406298,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.6,4.839506172839506,5.877551020408164,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.3333333333333333,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.39,4.0,1.8324811009773203,9.575316056068443,7.184256739329764,2.391059316738676,-1.549,34.0
